term,sessionPeriod,sessionTimes,meetingTimes,billNo,billName,billOrg,billProposer,billCosignatory,billStatus,pdfUrl,docUrl,selectTerm,X,file_name,changed_ratio
9,2,9,NA,1.05103E+15,「補習及進修教育法第九條條文修正草案」，請審議案。,本院委員黃秀芳等17人,黃秀芳　　劉建國　　蔡適應　　莊瑞雄　　蘇震清　　 ,鄭寶清　　黃偉哲　　蔡易餘　　李麗芬　　呂孫綾　　王定宇　　蘇巧慧　　林俊憲　　蕭美琴　　洪宗熠　　李昆澤　　Kolas Yotaka　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/09/LCEWA01_090209_00061.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/09/LCEWA01_090209_00061.doc,902,NA,LCEWA01_090209_00061,20.66365008
9,2,8,NA,1.05102E+15,「就業服務法第六十三條及第六十四條條文修正草案」，請審議案。,本院委員鍾孔炤等18人,鍾孔炤　　 ,羅致政　　鍾佳濱　　劉建國　　蔡易餘　　陳歐珀　　呂孫綾　　段宜康　　劉世芳　　Kolas Yotaka　　　　　邱議瑩　　林俊憲　　蕭美琴　　吳玉琴　　吳焜裕　　洪宗熠　　張廖萬堅　　陳曼麗　　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/08/LCEWA01_090208_00011.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/08/LCEWA01_090208_00011.doc,902,NA,LCEWA01_090208_00011,20.67183463
9,2,10,NA,1.05102E+15,「就業服務法第六十三條及第六十四條條文修正草案」，請審議案。,本院委員鍾孔炤等18人,鍾孔炤　　 ,羅致政　　鍾佳濱　　劉建國　　蔡易餘　　陳歐珀　　呂孫綾　　段宜康　　劉世芳　　Kolas Yotaka　　　　　邱議瑩　　林俊憲　　蕭美琴　　吳玉琴　　吳焜裕　　洪宗熠　　張廖萬堅　　陳曼麗　　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/08/LCEWA01_090208_00011.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/08/LCEWA01_090208_00011.doc,902,NA,LCEWA01_090208_00011,20.67183463
9,2,3,NA,1.05091E+15,「學校型態實驗教育實施條例部分條文修正草案」，請審議案。,本院委員蘇治芬等19人,蘇治芬　　蘇巧慧　　鍾孔炤,劉世芳　　蔡易餘　　李昆澤　　黃秀芳　　莊瑞雄　　段宜康　　陳曼麗　　陳　瑩　　徐永明　　何欣純　　呂孫綾　　林靜儀　　林昶佐　　林岱樺　　鍾佳濱　　李麗芬　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/03/LCEWA01_090203_00007.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/03/LCEWA01_090203_00007.doc,902,NA,LCEWA01_090203_00007,20.70610687
9,2,2,NA,1.05091E+15,「公務人員陞遷法部分條文修正草案」案。,考試院,,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/02/LCEWA01_090202_00012.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/02/LCEWA01_090202_00012.doc,902,NA,LCEWA01_090202_00012,20.74324324
9,2,1,NA,1.05072E+15,「醫療法第一百零六條條文修正草案」，請審議案。,本院委員陳宜民等30人,陳宜民　　林德福　　廖國棟　　王惠美　　黃昭順　　盧秀燕　　顏寬恒,孔文吉　　曾銘宗　　徐榛蔚　　柯志恩　　馬文君　　費鴻泰　　陳雪生　　許毓仁　　簡東明　　鄭天財　　林為洲　　賴士葆　　吳志揚　　徐志榮　　呂玉玲　　江啟臣　　蔣乃辛　　林麗蟬　　蔣萬安　　陳超明　　張麗善　　楊鎮浯　　羅明才　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00012.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00012.doc,902,NA,LCEWA01_090201_00012,20.74688797
9,2,6,NA,1.05093E+15,「商品標示法部分條文修正草案」，請審議案。,本院委員莊瑞雄等16人,莊瑞雄　　陳其邁　　蘇震清　　邱志偉　　 ,蔡易餘　　許智傑　　林岱樺　　黃偉哲　　陳明文　　施義芳　　陳賴素美　劉建國　　洪宗熠　　趙天麟　　賴瑞隆　　鍾孔炤　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/06/LCEWA01_090206_00032.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/06/LCEWA01_090206_00032.doc,902,NA,LCEWA01_090206_00032,20.78152753
9,2,8,NA,1.05102E+15,「住宅法第三條及第四條條文修正草案」，請審議案。,本院委員林為洲等17人,林為洲 ,鄭天財　　李鴻鈞　　陳怡潔　　曾銘宗　　林麗蟬　　陳學聖　　林德福　　許淑華　　簡東明　　王育敏　　羅明才　　柯志恩　　蔣萬安　　王惠美　　楊鎮浯　　許毓仁　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/08/LCEWA01_090208_00016.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/08/LCEWA01_090208_00016.doc,902,NA,LCEWA01_090208_00016,21.12359551
9,2,10,NA,1.05102E+15,「住宅法第三條及第四條條文修正草案」，請審議案。,本院委員林為洲等17人,林為洲 ,鄭天財　　李鴻鈞　　陳怡潔　　曾銘宗　　林麗蟬　　陳學聖　　林德福　　許淑華　　簡東明　　王育敏　　羅明才　　柯志恩　　蔣萬安　　王惠美　　楊鎮浯　　許毓仁　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/08/LCEWA01_090208_00016.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/08/LCEWA01_090208_00016.doc,902,NA,LCEWA01_090208_00016,21.12359551
9,2,5,NA,1.05092E+15,「漁會法第十五條條文修正草案」，請審議案。,本院委員蔡易餘等16人,蔡易餘,施義芳　　黃偉哲　　林俊憲　　許智傑　　余宛如　　吳焜裕　　林靜儀　　鍾孔炤　　張宏陸　　段宜康　　李俊俋　　吳琪銘　　Kolas Yotaka　　　　張廖萬堅　陳明文　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/05/LCEWA01_090205_00021.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/05/LCEWA01_090205_00021.doc,902,NA,LCEWA01_090205_00021,21.80974478
9,2,6,NA,1.05092E+15,「漁會法第十五條條文修正草案」，請審議案。,本院委員蔡易餘等16人,蔡易餘,施義芳　　黃偉哲　　林俊憲　　許智傑　　余宛如　　吳焜裕　　林靜儀　　鍾孔炤　　張宏陸　　段宜康　　李俊俋　　吳琪銘　　Kolas Yotaka　　　　張廖萬堅　陳明文　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/05/LCEWA01_090205_00021.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/05/LCEWA01_090205_00021.doc,902,NA,LCEWA01_090205_00021,21.80974478
9,2,7,NA,1.05092E+15,「漁會法第十五條條文修正草案」，請審議案。,本院委員蔡易餘等16人,蔡易餘,施義芳　　黃偉哲　　林俊憲　　許智傑　　余宛如　　吳焜裕　　林靜儀　　鍾孔炤　　張宏陸　　段宜康　　李俊俋　　吳琪銘　　Kolas Yotaka　　　　張廖萬堅　陳明文　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/05/LCEWA01_090205_00021.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/05/LCEWA01_090205_00021.doc,902,NA,LCEWA01_090205_00021,21.80974478
9,2,8,NA,1.05092E+15,「漁會法第十五條條文修正草案」，請審議案。,本院委員蔡易餘等16人,蔡易餘,施義芳　　黃偉哲　　林俊憲　　許智傑　　余宛如　　吳焜裕　　林靜儀　　鍾孔炤　　張宏陸　　段宜康　　李俊俋　　吳琪銘　　Kolas Yotaka　　　　張廖萬堅　陳明文　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/05/LCEWA01_090205_00021.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/05/LCEWA01_090205_00021.doc,902,NA,LCEWA01_090205_00021,21.80974478
9,2,10,NA,1.05092E+15,「漁會法第十五條條文修正草案」，請審議案。,本院委員蔡易餘等16人,蔡易餘,施義芳　　黃偉哲　　林俊憲　　許智傑　　余宛如　　吳焜裕　　林靜儀　　鍾孔炤　　張宏陸　　段宜康　　李俊俋　　吳琪銘　　Kolas Yotaka　　　　張廖萬堅　陳明文　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/05/LCEWA01_090205_00021.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/05/LCEWA01_090205_00021.doc,902,NA,LCEWA01_090205_00021,21.80974478
9,2,8,NA,1.05102E+15,「公共場所母乳哺育條例部分條文修正草案」，請審議案。,本院委員盧秀燕等25人,盧秀燕　　蔣萬安　　　 ,曾銘宗　　費鴻泰　　陳超明　　周陳秀霞　江啟臣　　楊鎮浯　　張麗善　　陳宜民　　許淑華　　王育敏　　林為洲　　羅明才　　蔣乃辛　　吳思瑤　　許毓仁　　柯志恩　　陳怡潔　　劉建國　　林麗蟬　　王惠美　　,排入院會,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/08/LCEWA01_090208_00021.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/08/LCEWA01_090208_00021.doc,902,NA,LCEWA01_090208_00021,22.4609375
9,2,10,NA,1.05102E+15,「公共場所母乳哺育條例部分條文修正草案」，請審議案。,本院委員盧秀燕等25人,盧秀燕　　蔣萬安　　　 ,曾銘宗　　費鴻泰　　陳超明　　周陳秀霞　江啟臣　　楊鎮浯　　張麗善　　陳宜民　　許淑華　　王育敏　　林為洲　　羅明才　　蔣乃辛　　吳思瑤　　許毓仁　　柯志恩　　陳怡潔　　劉建國　　林麗蟬　　王惠美　　,排入院會,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/08/LCEWA01_090208_00021.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/08/LCEWA01_090208_00021.doc,902,NA,LCEWA01_090208_00021,22.4609375
9,2,9,NA,1.05103E+15,「高級中等教育法第二十條條文修正草案」，請審議案。,本院委員郭正亮等19人,郭正亮　　賴瑞隆　　莊瑞雄　　 ,黃偉哲　　吳玉琴　　張宏陸　　黃國書　　蔡易餘　　邱泰源　　余宛如　　王定宇　　陳其邁　　鍾孔炤　　施義芳　　江永昌　　羅致政　　洪宗熠　　王榮璋　　姚文智　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/09/LCEWA01_090209_00026.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/09/LCEWA01_090209_00026.doc,902,NA,LCEWA01_090209_00026,22.52747253
9,2,3,NA,1.05091E+15,「銀行法部分條文修正草案」，請審議案。,本院委員許毓仁等17人,許毓仁,林麗蟬　　鄭天財　　徐榛蔚　　賴士葆　　林為洲　　柯志恩　　吳志揚　　王育敏　　林德福　　張麗善　　徐志榮　　李彥秀　　陳學聖　　趙正宇　　林俊憲　　陳雪生　　　　　　　　　　　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/03/LCEWA01_090203_00011.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/03/LCEWA01_090203_00011.doc,902,NA,LCEWA01_090203_00011,22.68518519
9,2,3,NA,1.05091E+15,「國立大學校院校務基金設置條例第三條條文修正草案」，請審議案。,本院委員許淑華等21人,許淑華　　顏寬恒　　孔文吉,陳雪生　　王金平　　吳志揚　　王惠美　　張麗善　　李彥秀　　林麗蟬　　陳宜民　　曾銘宗　　徐榛蔚　　楊鎮浯　　蔣萬安　　蔣乃辛　　簡東明　　林德福　　徐志榮　　賴士葆　　羅明才　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/03/LCEWA01_090203_00010.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/03/LCEWA01_090203_00010.doc,902,NA,LCEWA01_090203_00010,22.92682927
9,2,1,NA,1.05073E+15,「證人保護法第十四條條文修正草案」與「洗錢防制法第十四條及第十五條條文修正草案」案。,行政院,,,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00042.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00042.doc,902,NA,LCEWA01_090201_00042,23.2832618
9,2,1,NA,1.05073E+15,「保險法第一百零七條條文修正草案」，請審議案。,本院委員許淑華等17人,許淑華,馬文君　　黃昭順　　呂玉玲　　張麗善　　林為洲　　王惠美　　賴士葆　　顏寬恒　　鄭天財　　林麗蟬　　費鴻泰　　徐榛蔚　　蔣乃辛　　柯志恩　　李彥秀　　王育敏　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00022.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00022.doc,902,NA,LCEWA01_090201_00022,23.57414449
9,2,10,NA,1.0511E+15,「入出國及移民法第三十一條條文修正草案」，請審議案。,本院委員王育敏等17人,王育敏　　林麗蟬　　陳學聖　　蔣萬安　　 ,林德福　　鄭天財　　曾銘宗　　蔣乃辛　　柯志恩　　李彥秀　　陳宜民　　張麗善　　吳志揚　　馬文君　　陳怡潔　　李鴻鈞　　周陳秀霞　,排入院會,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/10/LCEWA01_090210_00032.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/10/LCEWA01_090210_00032.doc,902,NA,LCEWA01_090210_00032,23.65384615
9,2,5,NA,1.051E+15,「立法院議事規則部分條文修正草案」，請審議案。,本院時代力量黨團,時代力量立法院黨團 黃國昌　　林昶佐　　徐永明 高潞‧以用‧巴魕剌Kawlo．Iyun．Pacidal,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/05/LCEWA01_090205_00054.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/05/LCEWA01_090205_00054.doc,902,NA,LCEWA01_090205_00054,25.24654832
9,2,6,NA,1.051E+15,「立法院議事規則部分條文修正草案」，請審議案。,本院時代力量黨團,時代力量立法院黨團 黃國昌　　林昶佐　　徐永明 高潞‧以用‧巴魕剌Kawlo．Iyun．Pacidal,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/05/LCEWA01_090205_00054.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/05/LCEWA01_090205_00054.doc,902,NA,LCEWA01_090205_00054,25.24654832
9,2,7,NA,1.051E+15,「立法院議事規則部分條文修正草案」，請審議案。,本院時代力量黨團,時代力量立法院黨團 黃國昌　　林昶佐　　徐永明 高潞‧以用‧巴魕剌Kawlo．Iyun．Pacidal,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/05/LCEWA01_090205_00054.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/05/LCEWA01_090205_00054.doc,902,NA,LCEWA01_090205_00054,25.24654832
9,2,10,NA,1.05103E+15,「全民健康保險法第九十五條條文修正草案」，請審議案。,本院委員李彥秀等20人,李彥秀　　蔣乃辛　　 ,曾銘宗　　柯志恩　　鄭天財　　蔣萬安　　王惠美　　陳宜民　　許毓仁　　徐志榮　　陳學聖　　張麗善　　黃昭順　　王育敏　　呂玉玲　　吳志揚　　徐榛蔚　　簡東明　　林麗蟬　　馬文君　　　　,排入院會,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/10/LCEWA01_090210_00009.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/10/LCEWA01_090210_00009.doc,902,NA,LCEWA01_090210_00009,25.87719298
9,2,3,NA,1.05091E+15,「強制執行法第六十五條及第八十四條條文修正草案」，請審議案。,本院委員鄭運鵬等18人,鄭運鵬,吳思瑤　　蔡適應　　張廖萬堅　王榮璋　　李俊俋　　陳曼麗　　劉世芳　　周春米　　Kolas Yotaka　      林俊憲　　吳玉琴　　蔡易餘　　賴瑞隆　　郭正亮　　蘇治芬　　張宏陸　　李昆澤　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/03/LCEWA01_090203_00021.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/03/LCEWA01_090203_00021.doc,902,NA,LCEWA01_090203_00021,25.88832487
9,2,9,NA,1.05103E+15,「金融消費者保護法第四條及第三十條之一條文修正草案」，請審議案。,本院委員曾銘宗等18人,曾銘宗　　費鴻泰　　 ,李彥秀　　蔣乃辛　　鄭天財　　孔文吉　　黃昭順　　徐志榮　　柯志恩　　林麗蟬　　許毓仁　　楊鎮浯　　張麗善　　陳宜民　　林為洲　　羅明才　　許淑華　　吳志揚　　　　　　　　　　　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/09/LCEWA01_090209_00044.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/09/LCEWA01_090209_00044.doc,902,NA,LCEWA01_090209_00044,26.30385488
9,2,5,NA,1.05093E+15,「勞動基準法第三十八條、第七十九條及第七十九條之二條文修正草案」，請審議案。,本院委員吳志揚等16人,吳志揚　　 ,鄭天財　　曾銘宗　　張麗善　　林麗蟬　　陳學聖　　黃昭順　　王育敏　　李彥秀　　林德福　　簡東明　　許毓仁　　馬文君　　徐志榮　　林為洲　　陳宜民　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/05/LCEWA01_090205_00045.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/05/LCEWA01_090205_00045.doc,902,NA,LCEWA01_090205_00045,26.40186916
9,2,6,NA,1.05101E+15,「行政院組織法第六條條文修正草案」，請審議案。,本院委員許毓仁等20人,許毓仁　　 ,王育敏　　吳志揚　　鄭天財　　孔文吉　　林為洲　　蔣萬安　　呂玉玲　　廖國棟　　柯志恩　　黃昭順　　簡東明　　李彥秀　　林麗蟬　　蔣乃辛　　徐志榮　　江啟臣　　張麗善　　楊鎮浯　　許淑華　　　　　　　　　　　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/06/LCEWA01_090206_00059.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/06/LCEWA01_090206_00059.doc,902,NA,LCEWA01_090206_00059,26.66666667
9,2,8,NA,1.05102E+15,「菸酒稅法第七條、第二十條及第二十條之一條文修正草案」案。,行政院,,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/08/LCEWA01_090208_00048.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/08/LCEWA01_090208_00048.doc,902,NA,LCEWA01_090208_00048,26.89655172
9,2,10,NA,1.05102E+15,「菸酒稅法第七條、第二十條及第二十條之一條文修正草案」案。,行政院,,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/08/LCEWA01_090208_00048.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/08/LCEWA01_090208_00048.doc,902,NA,LCEWA01_090208_00048,26.89655172
9,2,5,NA,1.05092E+15,「動物保護法第二十五條條文修正草案」，請審議案。,本院委員林俊憲等19人,林俊憲　　吳焜裕　　蔡適應　　陳曼麗　　趙正宇,鍾孔炤　　施義芳　　呂孫綾　　邱議瑩　　葉宜津　　李俊俋　　蕭美琴　　李昆澤　　蔡易餘　　鄭運鵬　　周春米　　洪宗熠　　吳琪銘　　賴瑞隆　　　　　　　　　　　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/05/LCEWA01_090205_00005.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/05/LCEWA01_090205_00005.doc,902,NA,LCEWA01_090205_00005,27.01149425
9,2,8,NA,1.05102E+15,「菸害防制法部分條文修正草案」，請審議案。,本院委員廖國棟等16人,廖國棟　　 ,鄭天財　　徐志榮　　簡東明　　林麗蟬　　柯志恩　　許淑華　　蔣乃辛　　曾銘宗　　許毓仁　　王育敏　　楊鎮浯　　王惠美　　孔文吉　　李彥秀　　羅明才　　,排入院會,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/08/LCEWA01_090208_00034.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/08/LCEWA01_090208_00034.doc,902,NA,LCEWA01_090208_00034,27.04354469
9,2,10,NA,1.05102E+15,「菸害防制法部分條文修正草案」，請審議案。,本院委員廖國棟等16人,廖國棟　　 ,鄭天財　　徐志榮　　簡東明　　林麗蟬　　柯志恩　　許淑華　　蔣乃辛　　曾銘宗　　許毓仁　　王育敏　　楊鎮浯　　王惠美　　孔文吉　　李彥秀　　羅明才　　,排入院會,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/08/LCEWA01_090208_00034.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/08/LCEWA01_090208_00034.doc,902,NA,LCEWA01_090208_00034,27.04354469
9,2,3,NA,1.05091E+15,「政府採購法部分條文修正草案」，請審議案。,本院委員施義芳等23人,施義芳　　管碧玲,洪宗熠　　許智傑　　鄭運鵬　　江永昌　　黃秀芳　　劉櫂豪　　羅致政　　蔡適應　　莊瑞雄　　蘇震清　　郭正亮　　賴瑞隆　　蔡易餘　　陳明文　　鄭寶清　　余宛如　　林俊憲　　葉宜津　　李麗芬　　呂孫綾　　劉建國　　　　　　　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/03/LCEWA01_090203_00009.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/03/LCEWA01_090203_00009.doc,902,NA,LCEWA01_090203_00009,27.21943049
9,2,9,NA,1.05103E+15,「臺灣地區與大陸地區人民關係條例部分條文修正草案」，請審議案。,本院委員林俊憲等19人,林俊憲　　 ,蔡易餘　　鍾孔炤　　陳曼麗　　邱志偉　　吳焜裕　　蔡適應　　葉宜津　　邱議瑩　　鄭運鵬　　趙正宇　　呂孫綾　　蘇治芬　　賴瑞隆　　尤美女　　張宏陸　　陳賴素美　周春米　　吳琪銘　　　　　　　　　　　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/09/LCEWA01_090209_00032.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/09/LCEWA01_090209_00032.doc,902,NA,LCEWA01_090209_00032,27.31137088
9,2,10,NA,1.05111E+15,「全民健康保險法第二十七條及第一百零四條條文修正草案」，請審議案。,本院民進黨黨團,民主進步黨立法院黨團　 柯建銘　吳秉叡　劉世芳,,排入院會,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/10/LCEWA01_090210_00038.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/10/LCEWA01_090210_00038.doc,902,NA,LCEWA01_090210_00038,27.31788079
9,2,5,NA,1.05093E+15,「臺灣地區與大陸地區人民關係條例部分條文修正草案」，請審議案。,本院委員林俊憲等16人,林俊憲,陳亭妃　　蔡易餘　　鍾孔炤　　陳曼麗　　羅致政　　吳焜裕　　蔡適應　　葉宜津　　鄭運鵬　　趙正宇　　呂孫綾　　賴瑞隆　　蘇治芬　　蘇巧慧　　洪宗熠　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/05/LCEWA01_090205_00011.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/05/LCEWA01_090205_00011.doc,902,NA,LCEWA01_090205_00011,27.41764081
9,2,1,NA,1.0508E+15,「醫療法第二十四條及第一百零六條條文修正草案」，請審議案。,本院委員張麗善等30人,張麗善,賴士葆　　陳學聖　　林為洲　　孔文吉　　林德福　　陳宜民　　王金平　　陳雪生　　廖國棟　　王惠美　　黃昭順　　林麗蟬　　呂玉玲　　蔣乃辛　　江啟臣　　馬文君　　徐榛蔚　　許淑華　　楊鎮浯　　鄭天財　　王育敏　　羅明才　　柯志恩　　費鴻泰　　簡東明　　曾銘宗　　徐志榮　　許毓仁　　蔣萬安　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00011.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00011.doc,902,NA,LCEWA01_090201_00011,27.72277228
9,2,9,NA,1.05102E+15,「國際機場園區發展條例第十三條、第十四條及第四十七條條文修正草案」，請審議案。,本院委員許淑華等18人,許淑華　　徐榛蔚　　顏寬恒　　 ,徐志榮　　林為洲　　王金平　　賴士葆　　鄭天財　　王育敏　　王惠美　　簡東明　　蔣乃辛　　陳雪生　　林麗蟬　　李彥秀　　楊鎮浯　　柯志恩　　盧秀燕　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/09/LCEWA01_090209_00015.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/09/LCEWA01_090209_00015.doc,902,NA,LCEWA01_090209_00015,27.89968652
9,2,9,NA,1.05103E+15,「貪污治罪條例第四條條文修正草案」，請審議案。,本院委員郭正亮等18人,郭正亮　　 ,吳玉琴　　張宏陸　　余宛如　　洪宗熠　　蔡易餘　　邱泰源　　鍾孔炤　　王榮璋　　黃偉哲　　羅致政　　黃國書　　莊瑞雄　　姚文智　　王定宇　　賴瑞隆　　江永昌　　施義芳　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/09/LCEWA01_090209_00028.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/09/LCEWA01_090209_00028.doc,902,NA,LCEWA01_090209_00028,28
9,2,3,NA,1.05091E+15,「國際機場園區發展條例第十三條、第十四條及第四十七條條文修正草案」案。　,行政院,,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/03/LCEWA01_090203_00037.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/03/LCEWA01_090203_00037.doc,902,NA,LCEWA01_090203_00037,28.21316614
9,2,1,NA,1.05073E+15,「入出國及移民法部分條文修正草案」，請審議案。,本院委員許淑華等16人,許淑華,費鴻泰　　馬文君　　曾銘宗　　陳宜民　　黃昭順　　顏寬恒　　柯志恩　　蔣乃辛　　王育敏　　賴士葆　　林為洲　　鄭天財　　李彥秀　　呂玉玲　　王惠美　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00018.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00018.doc,902,NA,LCEWA01_090201_00018,28.48127036
9,2,9,NA,1.05103E+15,「公路法第六十五條條文修正草案」，請審議案。,本院委員張廖萬堅等24人,,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/09/LCEWA01_090209_00037.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/09/LCEWA01_090209_00037.doc,902,NA,LCEWA01_090209_00037,29.19254658
